"id","subject","predicate","object","language","datatype"
"97","http://xmlns.com/wot/0.1/fingerprint","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/2001/XMLSchema#string","",""
"98","http://xmlns.com/wot/0.1/encryptedTo","http://www.w3.org/2003/06/sw-vocab-status/ns#term_status","unstable","",""
"99","http://xmlns.com/wot/0.1/PubKey","http://www.w3.org/2003/06/sw-vocab-status/ns#term_status","stable","",""
"100","http://xmlns.com/wot/0.1/fingerprint","http://www.w3.org/2000/01/rdf-schema#comment","A public key hex fingerprint string (40 digits, white space insignificant).","",""
"101","http://xmlns.com/wot/0.1/User","http://www.w3.org/2002/07/owl#disjointWith","http://xmlns.com/wot/0.1/Endorsement","",""
"102","http://xmlns.com/wot/0.1/encryptedTo","http://www.w3.org/2000/01/rdf-schema#domain","http://xmlns.com/wot/0.1/EncryptedDocument","",""
"103","http://xmlns.com/wot/0.1/pubkeyAddress","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://xmlns.com/wot/0.1/","",""
"104","http://xmlns.com/wot/0.1/Endorsement","http://www.w3.org/2002/07/owl#disjointWith","http://xmlns.com/wot/0.1/PubKey","",""
"105","http://xmlns.com/wot/0.1/User","http://www.w3.org/2000/01/rdf-schema#subClassOf","http://xmlns.com/foaf/0.1/Agent","",""
"106","http://xmlns.com/wot/0.1/PubKey","http://www.w3.org/2002/07/owl#disjointWith","http://xmlns.com/wot/0.1/SigEvent","",""
"107","http://xmlns.com/wot/0.1/assurance","http://www.w3.org/2000/01/rdf-schema#range","http://xmlns.com/wot/0.1/Endorsement","",""
"108","http://xmlns.com/wot/0.1/assurance","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://xmlns.com/wot/0.1/","",""
"109","http://xmlns.com/wot/0.1/User","http://www.w3.org/2003/06/sw-vocab-status/ns#term_status","stable","",""
"110","http://xmlns.com/wot/0.1/SigEvent","http://www.w3.org/2000/01/rdf-schema#subClassOf","http://xmlns.com/wordnet/1.6/Event","",""
"111","http://xmlns.com/wot/0.1/EncryptedDocument","http://www.w3.org/2000/01/rdf-schema#label","Encrypted Document","",""
"112","http://xmlns.com/wot/0.1/User","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Class","",""
"113","http://xmlns.com/wot/0.1/EncryptedDocument","http://www.w3.org/2002/07/owl#disjointWith","http://xmlns.com/wot/0.1/Endorsement","",""
"114","http://xmlns.com/wot/0.1/encrypter","http://www.w3.org/2003/06/sw-vocab-status/ns#term_status","unstable","",""
"115","http://xmlns.com/wot/0.1/encrypter","http://www.w3.org/2000/01/rdf-schema#range","http://xmlns.com/wot/0.1/PubKey","",""
"116","http://xmlns.com/wot/0.1/signer","http://www.w3.org/2000/01/rdf-schema#range","http://xmlns.com/wot/0.1/PubKey","",""
"117","http://xmlns.com/wot/0.1/","http://www.w3.org/2000/01/rdf-schema#seeAlso","http://xmlns.com/foaf/0.1/","",""
"118","http://xmlns.com/wot/0.1/PubKey","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://xmlns.com/wot/0.1/","",""
"119","http://xmlns.com/wot/0.1/hex_id","http://www.w3.org/2000/01/rdf-schema#domain","http://xmlns.com/wot/0.1/PubKey","",""
