"id","subject","predicate","object","language","datatype"
"210","http://www.w3.org/2002/07/owl#sourceIndividual","http://www.w3.org/2000/01/rdf-schema#domain","http://www.w3.org/2002/07/owl#NegativePropertyAssertion","",""
"211","http://www.w3.org/2002/07/owl#DatatypeProperty","http://www.w3.org/2000/01/rdf-schema#comment","The class of data properties.","",""
"212","http://www.w3.org/2002/07/owl#OntologyProperty","http://www.w3.org/2000/01/rdf-schema#comment","The class of ontology properties.","",""
"213","http://www.w3.org/2002/07/owl#FunctionalProperty","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2002/07/owl#","",""
"214","http://www.w3.org/2002/07/owl#sameAs","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/2002/07/owl#Thing","",""
"215","http://www.w3.org/2002/07/owl#imports","http://www.w3.org/2000/01/rdf-schema#comment","The property that is used for importing other ontologies into a given ontology.","",""
"216","http://www.w3.org/2002/07/owl#priorVersion","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/2002/07/owl#Ontology","",""
"217","http://www.w3.org/2002/07/owl#onDatatype","http://www.w3.org/2000/01/rdf-schema#comment","The property that determines the datatype that a datatype restriction refers to.","",""
"218","http://www.w3.org/2002/07/owl#Restriction","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2002/07/owl#","",""
"219","http://www.w3.org/2002/07/owl#disjointUnionOf","http://www.w3.org/2000/01/rdf-schema#comment","The property that determines that a given class is equivalent to the disjoint union of a collection of other classes.","",""
"220","http://www.w3.org/2002/07/owl#complementOf","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2002/07/owl#","",""
"221","http://www.w3.org/2002/07/owl#inverseOf","http://www.w3.org/2000/01/rdf-schema#domain","http://www.w3.org/2002/07/owl#ObjectProperty","",""
"222","http://www.w3.org/2002/07/owl#imports","http://www.w3.org/2000/01/rdf-schema#label","imports","",""
"223","http://www.w3.org/2002/07/owl#DeprecatedProperty","http://www.w3.org/2000/01/rdf-schema#subClassOf","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"224","http://www.w3.org/2002/07/owl#propertyChainAxiom","http://www.w3.org/2000/01/rdf-schema#label","propertyChainAxiom","",""
"225","http://www.w3.org/2002/07/owl#intersectionOf","http://www.w3.org/2000/01/rdf-schema#domain","http://www.w3.org/2000/01/rdf-schema#Class","",""
"226","http://www.w3.org/2002/07/owl#oneOf","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
