"id","subject","predicate","object","language","datatype"
"78","http://purl.org/dc/terms/mediator","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://purl.org/dc/terms/","",""
"79","http://purl.org/dc/terms/Period","http://www.w3.org/2000/01/rdf-schema#comment","The set of time intervals defined by their limits according to the DCMI Period Encoding Scheme.","en",""
"80","http://purl.org/dc/terms/PhysicalMedium","http://www.w3.org/2000/01/rdf-schema#comment","A physical material or carrier.","en",""
"81","http://purl.org/dc/terms/publisher","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://purl.org/dc/terms/","",""
"82","http://purl.org/dc/terms/PhysicalResource","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://purl.org/dc/terms/","",""
"83","http://purl.org/dc/terms/hasPart","http://www.w3.org/2000/01/rdf-schema#label","Has Part","en",""
"84","http://purl.org/dc/terms/ISO639-3","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://purl.org/dc/terms/","",""
"85","http://purl.org/dc/terms/educationLevel","http://www.w3.org/2000/01/rdf-schema#label","Audience Education Level","en",""
"86","http://purl.org/dc/terms/LCSH","http://www.w3.org/2000/01/rdf-schema#comment","The set of labeled concepts specified by the Library of Congress Subject Headings.","en",""
"87","http://purl.org/dc/terms/Jurisdiction","http://purl.org/dc/terms/issued","2008-01-14","","http://www.w3.org/2001/XMLSchema#date"
"88","http://purl.org/dc/terms/valid","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/2000/01/rdf-schema#Literal","",""
"89","http://purl.org/dc/terms/isFormatOf","http://www.w3.org/2000/01/rdf-schema#label","Is Format Of","en",""
"90","http://purl.org/dc/terms/alternative","http://purl.org/dc/terms/issued","2000-07-11","","http://www.w3.org/2001/XMLSchema#date"
"91","http://purl.org/dc/terms/rightsHolder","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"92","http://purl.org/dc/terms/issued","http://purl.org/dc/terms/description","Recommended practice is to describe the date, date/time, or period of time as recommended for the property Date, of which this is a subproperty.","en",""
"93","http://purl.org/dc/terms/LocationPeriodOrJurisdiction","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2000/01/rdf-schema#Class","",""
"94","http://purl.org/dc/terms/Frequency","http://www.w3.org/2000/01/rdf-schema#comment","A rate at which something recurs.","en",""
"95","http://purl.org/dc/terms/hasPart","http://purl.org/dc/terms/issued","2000-07-11","","http://www.w3.org/2001/XMLSchema#date"
"96","http://purl.org/dc/terms/tableOfContents","http://purl.org/dc/terms/issued","2000-07-11","","http://www.w3.org/2001/XMLSchema#date"
"97","http://purl.org/dc/terms/isReplacedBy","http://purl.org/dc/terms/issued","2000-07-11","","http://www.w3.org/2001/XMLSchema#date"
"98","http://purl.org/dc/terms/hasFormat","http://purl.org/dc/terms/description","This property is intended to be used with non-literal values. This property is an inverse property of Is Format Of.","en",""
"99","http://purl.org/dc/terms/rights","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://purl.org/dc/terms/","",""
"100","http://purl.org/dc/terms/Frequency","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://purl.org/dc/terms/","",""
"101","http://purl.org/dc/terms/hasVersion","http://purl.org/dc/terms/description","Changes in version imply substantive changes in content rather than differences in format. This property is intended to be used with non-literal values. This property is an inverse property of Is Version Of.","en",""
"102","http://purl.org/dc/terms/medium","http://purl.org/dc/dcam/rangeIncludes","http://purl.org/dc/terms/PhysicalMedium","",""
"103","http://purl.org/dc/terms/provenance","http://purl.org/dc/terms/issued","2004-09-20","","http://www.w3.org/2001/XMLSchema#date"
"104","http://purl.org/dc/terms/Box","http://www.w3.org/2000/01/rdf-schema#comment","The set of regions in space defined by their geographic coordinates according to the DCMI Box Encoding Scheme.","en",""
"105","http://purl.org/dc/terms/alternative","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"106","http://purl.org/dc/terms/Period","http://purl.org/dc/terms/issued","2000-07-11","","http://www.w3.org/2001/XMLSchema#date"
"107","http://purl.org/dc/terms/PhysicalMedium","http://www.w3.org/2000/01/rdf-schema#subClassOf","http://purl.org/dc/terms/MediaType","",""
"108","http://purl.org/dc/terms/type","http://www.w3.org/2000/01/rdf-schema#label","Type","en",""
"109","http://purl.org/dc/terms/isPartOf","http://purl.org/dc/terms/issued","2000-07-11","","http://www.w3.org/2001/XMLSchema#date"
"110","http://purl.org/dc/terms/LocationPeriodOrJurisdiction","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://purl.org/dc/terms/","",""
"111","http://purl.org/dc/terms/DDC","http://www.w3.org/2000/01/rdf-schema#label","DDC","en",""
"112","http://purl.org/dc/terms/creator","http://purl.org/dc/dcam/rangeIncludes","http://purl.org/dc/terms/Agent","",""
"113","http://purl.org/dc/terms/license","http://purl.org/dc/terms/issued","2004-06-14","","http://www.w3.org/2001/XMLSchema#date"
"114","http://purl.org/dc/terms/issued","http://www.w3.org/2000/01/rdf-schema#comment","Date of formal issuance of the resource.","en",""
"115","http://purl.org/dc/terms/tableOfContents","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"116","http://purl.org/dc/terms/requires","http://purl.org/dc/terms/description","This property is intended to be used with non-literal values. This property is an inverse property of Is Required By.","en",""
"117","http://purl.org/dc/terms/conformsTo","http://purl.org/dc/dcam/rangeIncludes","http://purl.org/dc/terms/Standard","",""
"118","http://purl.org/dc/terms/instructionalMethod","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"119","http://purl.org/dc/terms/RightsStatement","http://purl.org/dc/terms/issued","2008-01-14","","http://www.w3.org/2001/XMLSchema#date"
"120","http://purl.org/dc/terms/PhysicalMedium","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2000/01/rdf-schema#Class","",""
"121","http://purl.org/dc/terms/publisher","http://www.w3.org/2000/01/rdf-schema#label","Publisher","en",""
"122","http://purl.org/dc/terms/LinguisticSystem","http://purl.org/dc/terms/description","Written, spoken, sign, and computer languages are linguistic systems.","en",""
"123","http://purl.org/dc/terms/Point","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://purl.org/dc/terms/","",""
"124","http://purl.org/dc/terms/source","http://www.w3.org/2000/01/rdf-schema#label","Source","en",""
"125","http://purl.org/dc/terms/identifier","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://purl.org/dc/terms/","",""
"126","http://purl.org/dc/terms/description","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"127","http://purl.org/dc/terms/MethodOfInstruction","http://purl.org/dc/terms/issued","2008-01-14","","http://www.w3.org/2001/XMLSchema#date"
"128","http://purl.org/dc/terms/abstract","http://www.w3.org/2000/01/rdf-schema#comment","A summary of the resource.","en",""
"129","http://purl.org/dc/terms/DCMIType","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://purl.org/dc/dcam/VocabularyEncodingScheme","",""
"130","http://purl.org/dc/terms/Point","http://www.w3.org/2000/01/rdf-schema#label","DCMI Point","en",""
"131","http://purl.org/dc/terms/bibliographicCitation","http://purl.org/dc/terms/issued","2003-02-15","","http://www.w3.org/2001/XMLSchema#date"
"132","http://purl.org/dc/terms/isFormatOf","http://purl.org/dc/terms/description","This property is intended to be used with non-literal values. This property is an inverse property of Has Format.","en",""
"133","http://purl.org/dc/terms/type","http://purl.org/dc/terms/issued","2008-01-14","","http://www.w3.org/2001/XMLSchema#date"
"134","http://purl.org/dc/terms/Jurisdiction","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2000/01/rdf-schema#Class","",""
"135","http://purl.org/dc/terms/medium","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"136","http://purl.org/dc/terms/extent","http://www.w3.org/2000/01/rdf-schema#comment","The size or duration of the resource.","en",""
"137","http://purl.org/dc/terms/temporal","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://purl.org/dc/terms/","",""
"138","http://purl.org/dc/terms/RightsStatement","http://www.w3.org/2000/01/rdf-schema#comment","A statement about the intellectual property rights (IPR) held in or over a resource, a legal document giving official permission to do something with a resource, or a statement about access rights.","en",""
"139","http://purl.org/dc/terms/available","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/2000/01/rdf-schema#Literal","",""
"140","http://purl.org/dc/terms/isVersionOf","http://www.w3.org/2000/01/rdf-schema#label","Is Version Of","en",""
"141","http://purl.org/dc/terms/temporal","http://www.w3.org/2000/01/rdf-schema#comment","Temporal characteristics of the resource.","en",""
"142","http://purl.org/dc/terms/description","http://purl.org/dc/terms/description","Description may include but is not limited to: an abstract, a table of contents, a graphical representation, or a free-text account of the resource.","en",""
"143","http://purl.org/dc/terms/mediator","http://www.w3.org/2000/01/rdf-schema#comment","An entity that mediates access to the resource.","en",""
"144","http://purl.org/dc/terms/dateCopyrighted","http://www.w3.org/2000/01/rdf-schema#label","Date Copyrighted","en",""
"145","http://purl.org/dc/terms/valid","http://purl.org/dc/terms/description","Recommended practice is to describe the date, date/time, or period of time as recommended for the property Date, of which this is a subproperty.","en",""
"146","http://purl.org/dc/terms/Jurisdiction","http://www.w3.org/2000/01/rdf-schema#subClassOf","http://purl.org/dc/terms/LocationPeriodOrJurisdiction","",""
"147","http://purl.org/dc/terms/accrualMethod","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"148","http://purl.org/dc/terms/created","http://www.w3.org/2000/01/rdf-schema#comment","Date of creation of the resource.","en",""
"149","http://purl.org/dc/terms/LCC","http://www.w3.org/2000/01/rdf-schema#label","LCC","en",""
"150","http://purl.org/dc/terms/dateAccepted","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"151","http://purl.org/dc/terms/Point","http://www.w3.org/2000/01/rdf-schema#seeAlso","https://www.dublincore.org/specifications/dublin-core/dcmi-point/","",""
"152","http://purl.org/dc/terms/RFC4646","http://www.w3.org/2000/01/rdf-schema#seeAlso","http://www.ietf.org/rfc/rfc4646.txt","",""
"153","http://purl.org/dc/terms/publisher","http://www.w3.org/2000/01/rdf-schema#comment","An entity responsible for making the resource available.","en",""
"154","http://purl.org/dc/terms/Box","http://www.w3.org/2000/01/rdf-schema#seeAlso","https://www.dublincore.org/specifications/dublin-core/dcmi-box/","",""
"155","http://purl.org/dc/terms/medium","http://purl.org/dc/terms/issued","2000-07-11","","http://www.w3.org/2001/XMLSchema#date"
"156","http://purl.org/dc/terms/available","http://www.w3.org/2000/01/rdf-schema#comment","Date that the resource became or will become available.","en",""
"157","http://purl.org/dc/terms/hasPart","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"158","http://purl.org/dc/terms/TGN","http://www.w3.org/2000/01/rdf-schema#comment","The set of places specified by the Getty Thesaurus of Geographic Names.","en",""
"159","http://purl.org/dc/terms/DDC","http://www.w3.org/2000/01/rdf-schema#seeAlso","http://www.oclc.org/dewey/","",""
"160","http://purl.org/dc/terms/modified","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/2000/01/rdf-schema#Literal","",""
"161","http://purl.org/dc/terms/RFC4646","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2000/01/rdf-schema#Datatype","",""
"162","http://purl.org/dc/terms/requires","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"163","http://purl.org/dc/terms/isReferencedBy","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://purl.org/dc/terms/","",""
"164","http://purl.org/dc/terms/PhysicalResource","http://www.w3.org/2000/01/rdf-schema#comment","A material thing.","en",""
"165","http://purl.org/dc/terms/RightsStatement","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2000/01/rdf-schema#Class","",""
"166","http://purl.org/dc/terms/provenance","http://www.w3.org/2000/01/rdf-schema#comment","A statement of any changes in ownership and custody of the resource since its creation that are significant for its authenticity, integrity, and interpretation.","en",""
"167","http://purl.org/dc/terms/accrualPeriodicity","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://purl.org/dc/terms/","",""
"168","http://purl.org/dc/terms/rightsHolder","http://purl.org/dc/dcam/rangeIncludes","http://purl.org/dc/terms/Agent","",""
"169","http://purl.org/dc/terms/Agent","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://purl.org/dc/terms/AgentClass","",""
"170","http://purl.org/dc/terms/NLM","http://purl.org/dc/terms/issued","2005-06-13","","http://www.w3.org/2001/XMLSchema#date"
"171","http://purl.org/dc/terms/PeriodOfTime","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2000/01/rdf-schema#Class","",""
"172","http://purl.org/dc/terms/RFC5646","http://www.w3.org/2000/01/rdf-schema#label","RFC 5646","en",""
"173","http://purl.org/dc/terms/PhysicalMedium","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://purl.org/dc/terms/","",""
"174","http://purl.org/dc/terms/requires","http://purl.org/dc/terms/issued","2000-07-11","","http://www.w3.org/2001/XMLSchema#date"
"175","http://purl.org/dc/terms/MethodOfAccrual","http://www.w3.org/2000/01/rdf-schema#label","Method of Accrual","en",""
"176","http://purl.org/dc/terms/ProvenanceStatement","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2000/01/rdf-schema#Class","",""
"177","http://purl.org/dc/terms/FileFormat","http://purl.org/dc/terms/issued","2008-01-14","","http://www.w3.org/2001/XMLSchema#date"
"178","http://purl.org/dc/terms/Location","http://www.w3.org/2000/01/rdf-schema#label","Location","en",""
"179","http://purl.org/dc/terms/isReferencedBy","http://www.w3.org/2000/01/rdf-schema#label","Is Referenced By","en",""
"180","http://purl.org/dc/terms/dateSubmitted","http://www.w3.org/2000/01/rdf-schema#comment","Date of submission of the resource.","en",""
"181","http://purl.org/dc/terms/NLM","http://www.w3.org/2000/01/rdf-schema#comment","The set of conceptual resources specified by the National Library of Medicine Classification.","en",""
"182","http://purl.org/dc/terms/RFC3066","http://www.w3.org/2000/01/rdf-schema#seeAlso","http://www.ietf.org/rfc/rfc3066.txt","",""
"183","http://purl.org/dc/terms/accrualMethod","http://www.w3.org/2000/01/rdf-schema#label","Accrual Method","en",""
"184","http://purl.org/dc/terms/requires","http://www.w3.org/2000/01/rdf-schema#comment","A related resource that is required by the described resource to support its function, delivery, or coherence.","en",""
"185","http://purl.org/dc/terms/SizeOrDuration","http://purl.org/dc/terms/issued","2008-01-14","","http://www.w3.org/2001/XMLSchema#date"
"186","http://purl.org/dc/terms/Jurisdiction","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://purl.org/dc/terms/","",""
"187","http://purl.org/dc/terms/ISO639-3","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2000/01/rdf-schema#Datatype","",""
"188","http://purl.org/dc/terms/MethodOfAccrual","http://www.w3.org/2000/01/rdf-schema#comment","A method by which resources are added to a collection.","en",""
"189","http://purl.org/dc/terms/isPartOf","http://purl.org/dc/terms/description","This property is intended to be used with non-literal values. This property is an inverse property of Has Part.","en",""
"190","http://purl.org/dc/terms/RFC1766","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2000/01/rdf-schema#Datatype","",""
"191","http://purl.org/dc/terms/Jurisdiction","http://www.w3.org/2000/01/rdf-schema#comment","The extent or range of judicial, law enforcement, or other authority.","en",""
"192","http://purl.org/dc/terms/bibliographicCitation","http://www.w3.org/2000/01/rdf-schema#label","Bibliographic Citation","en",""
"193","http://purl.org/dc/terms/coverage","http://purl.org/dc/dcam/rangeIncludes","http://purl.org/dc/terms/Period","",""
"194","http://purl.org/dc/terms/available","http://purl.org/dc/terms/description","Recommended practice is to describe the date, date/time, or period of time as recommended for the property Date, of which this is a subproperty.","en",""
"195","http://purl.org/dc/terms/AgentClass","http://purl.org/dc/terms/issued","2008-01-14","","http://www.w3.org/2001/XMLSchema#date"
