"id","subject","predicate","object","language","datatype"
"69","http://www.w3.org/1999/02/22-rdf-syntax-ns#value","http://www.w3.org/2000/01/rdf-schema#comment","Idiomatic property used for structured values.","",""
"70","http://www.w3.org/1999/02/22-rdf-syntax-ns#JSON","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2000/01/rdf-schema#Datatype","",""
"71","http://www.w3.org/1999/02/22-rdf-syntax-ns#Bag","http://www.w3.org/2000/01/rdf-schema#subClassOf","http://www.w3.org/2000/01/rdf-schema#Container","",""
"72","http://www.w3.org/1999/02/22-rdf-syntax-ns#langString","http://www.w3.org/2000/01/rdf-schema#seeAlso","http://www.w3.org/TR/rdf11-concepts/#section-Graph-Literal","",""
"73","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2000/01/rdf-schema#Class","",""
"74","http://www.w3.org/1999/02/22-rdf-syntax-ns#object","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"75","http://www.w3.org/1999/02/22-rdf-syntax-ns#List","http://www.w3.org/2000/01/rdf-schema#comment","The class of RDF Lists.","",""
"76","http://www.w3.org/1999/02/22-rdf-syntax-ns#rest","http://www.w3.org/2000/01/rdf-schema#comment","The rest of the subject RDF list after the first item.","",""
"77","http://www.w3.org/1999/02/22-rdf-syntax-ns#language","http://www.w3.org/2000/01/rdf-schema#domain","http://www.w3.org/1999/02/22-rdf-syntax-ns#CompoundLiteral","",""
"78","http://www.w3.org/1999/02/22-rdf-syntax-ns#PlainLiteral","http://www.w3.org/2000/01/rdf-schema#subClassOf","http://www.w3.org/2000/01/rdf-schema#Literal","",""
"79","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/1999/02/22-rdf-syntax-ns#","",""
"80","http://www.w3.org/1999/02/22-rdf-syntax-ns#predicate","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/1999/02/22-rdf-syntax-ns#","",""
"81","http://www.w3.org/1999/02/22-rdf-syntax-ns#PlainLiteral","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/1999/02/22-rdf-syntax-ns#","",""
"82","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","http://www.w3.org/2000/01/rdf-schema#comment","The class of RDF properties.","",""
"83","http://www.w3.org/1999/02/22-rdf-syntax-ns#langString","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/1999/02/22-rdf-syntax-ns#","",""
"84","http://www.w3.org/1999/02/22-rdf-syntax-ns#Seq","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/1999/02/22-rdf-syntax-ns#","",""
"85","http://www.w3.org/1999/02/22-rdf-syntax-ns#rest","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/1999/02/22-rdf-syntax-ns#","",""
"86","http://www.w3.org/1999/02/22-rdf-syntax-ns#JSON","http://www.w3.org/2000/01/rdf-schema#subClassOf","http://www.w3.org/2000/01/rdf-schema#Literal","",""
"87","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/2000/01/rdf-schema#Class","",""
"88","http://www.w3.org/1999/02/22-rdf-syntax-ns#langString","http://www.w3.org/2000/01/rdf-schema#label","langString","",""
"89","http://www.w3.org/1999/02/22-rdf-syntax-ns#direction","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"90","http://www.w3.org/1999/02/22-rdf-syntax-ns#CompoundLiteral","http://www.w3.org/2000/01/rdf-schema#comment","A class representing a compound literal.","",""
